,mobile,label
10449,1c4e0014770ed4bab3cf588a89932e93,0.5
10450,7bdf23c8a068f0318cbefb1c5124cbb6,0.5
10451,5544e04525d82574270fffe38d2aa39d,0.5
10452,af83edfa800027f5275dc7f9d0dc134c,0.5
10453,deda7b41cda787ce6fde6884dfab0c35,0.5
10454,f1c5f720ba11d7922de335bb98700ae8,0.5
10455,ff98ee9a21069d6a73f17a977f5a8401,0.0
10456,9d608ce66a2f28b60622dadd251658ca,0.0
10457,b3c7f2450b2988671c420b2f1a1b097d,0.0
10458,f1d56c45d71e73d8b7752475fe4a8beb,0.5
10459,a5f6d6a165e11d1713b16a5288e5ac1a,0.5
10460,7a2ce2f76339cd28de4653a19856a3aa,0.5
10461,f976671a68774af202c6ea10fea26179,0.5
10462,8e33af10f7590c2e581bb5e5cd0d164a,0.0
10463,ada468270d15475fc04e51ea4f15357d,0.5
10464,5c7332fc497da4cd2e64e2c3f66f1fc1,0.0
10465,4133f77c7bbc35f4ff6d45a4f026511d,0.5
10466,be101aa9b46fa3f4c76061f54d08c8fd,0.0
10467,7b46012cc6526b46809062c88c6348d6,0.5
10468,47042903b9a2a756c1cd2671c6a05f87,0.5
10469,e3c30d9899d4fe18cd5975050279aa02,0.5
10470,bbe64490c39f17eecebb26b480481e2d,0.5
10471,d7934127edc317ef714f9d7c051b582b,0.5
10472,d5990f5b3d68a149384c3fb02637b7ed,0.5
10473,40db54b87ff9acb1e719412143431d0d,0.5
10474,cc60411fb43c5b797223a4046dffd135,0.0
10475,cbd232d5275f9dfcb1e0729a4148c26c,0.5
10476,49c863b8ac31058f8fc038607a1f2b7e,0.5
10477,56f54f26afbdbab0e04cac3aae662e0b,0.5
10478,4a61f43aa52fc96bdea0891df968b18f,0.5
10479,b826b86c17149780f8306ae796a67a7c,0.5
10480,e9f2826b8d7a35c0ed2662d68b31ff01,0.5
10481,7a7a508a5e6b45a94db1499fb150dbbb,0.5
10482,ba2fd0a21fe3beb6276ef47fc41e5946,0.5
10483,5a8f3368504d30d4e2856b18b1311489,0.5
10484,e636149b9cedc050c989c113c5465a98,0.5
10485,500eaa8b16f1edc34711d27334b51414,0.0
10486,0209421c8be55b5c182795017cc8899d,0.0
10487,8e992b186cb9a7c9b11936f96fcf996f,0.5
10488,33ff96a92cf28d4e346859f6fa6c2523,0.5
10489,ed4e4e2a35a2ce978ca766614ca8419b,0.5
10490,6bb1cbb1431cb7f7cb17c01d676e6423,0.5
10491,1a42255703b2d971277fe0e076d5ca1f,0.5
10492,a6a7786e95a5ebd4906776d93d053530,0.5
10493,7693807044154c2dd10f00b3697fe04d,0.5
10494,d38bf28360d014cee697e76cd1fd0dc7,0.0
10495,f223c8998ca3083e578f9ecdc2a1541b,0.5
10496,77c2370d9e922731c31742b2e350ea0a,0.5
10497,2b7a1c8e1535df102969567e1180f706,0.5
10498,db0489bb9aff891be6a0bebb8815244c,0.5
10499,ed4dc9958b2e66af2915b5693050d241,0.5
10500,b9814f244780b0c918f22054e72997e3,0.5
10501,edece01eb72cf2576227f57dd4fe7c3a,0.5
10502,fc6931e5391a0707d184e9738ffa94bc,0.0
10503,18fd57650d7678963cc253758d9d55eb,0.5
10504,e07ef42f200f2e8cd9ff23aab33c300f,0.5
10505,46bf3cc3d6858425d5aa13e5ead335a1,0.5
10506,08cda4d7caf8432fada050b03481c0d3,0.5
10507,897831db49ed297ac8854cb349c74d7e,0.5
10508,84afbb2b9869e4757c92032f5d96e95a,0.5
10509,2f53679b754e497b0440e80c295bc73e,0.5
10510,6e13c117d895ded8b1311221bebd7713,0.5
10511,3b947114cf9b1ddea2d5414e64af114e,0.5
10512,1416fe7a502a9eba9e42ce5ff924d6a3,0.5
10513,57e719d20bf1bfc76affeebfedde983b,0.5
10514,9a63408be4325cb171de30d1526cdcb8,0.0
10515,67d7ccceb45d7334fe8fc3e1e91ed731,0.5
10516,f0a1e2a1e525d3852c439fe5812d5ecf,1.0
10517,aab58186523f0e061b56c811eb34e985,0.5
10518,993b0750a1260e988f5ac7e15e4e2214,0.5
10519,9b2877baffd233df52bccb53f907efae,0.5
10520,b7e4a15dd4e5da839cd5af328a02a17f,0.5
10521,e0a6beb131c1d9266a3e5e1ddacdebbb,0.5
10522,e28bc6da5910bda60a3214c9529b564a,0.5
10523,e163756af848393263a0dedd1a33dd39,0.5
10524,3b706516b1666931d6f9c301243afef5,0.5
10525,b6fc9f4a2ffdbedc8a91ef9ebdfb911b,0.0
10526,21c01ef33f12211511f1cd7dab1990eb,0.0
10527,77e4f6ae5995e36e8bb00df70467bf59,0.5
10528,62d92ff1453f495c5644bc642639c14c,0.5
10529,9c2a391b1c763e1faa8f53bfb673cfd4,0.5
10530,fd6df51fe97c09616d9ab61d0cc400f9,0.5
10531,a4f4b8b16dab41acd598016b83c3195e,0.0
10532,2e3825310dc28094c4536671e17bb532,0.5
10533,efcb3cb98c32679c4133fe2b8dc5291c,0.5
10534,ab5f121008f92efc6f97c793b0014410,0.5
10535,ab5f121008f92efc6f97c793b0014410,0.5
10536,ab5f121008f92efc6f97c793b0014410,0.5
10537,3c390fac566a2c543e14c962fa217823,0.5
10538,8f293a9413f67b5223e0c0c0981a562f,0.0
10539,751a9adb18a5a460c3a60f3df20b59ad,0.5
10540,79657497d48c4becabc5ee802e8cc6d5,1.0
10541,1a97b392209276ae5a2b21d0cafee2b8,0.5
10542,c8f9802c7f1b7c4018de91643d14ec62,0.5
10543,dbd7b7251136ce488fb87d656db1cc4c,0.0
10544,47d3ea288f797f3802e35673b3c5f8bd,0.5
10545,c3f79d5d6c5b16f49fb353a2414394e1,0.5
10546,8752b9d2ad9a03e69abd5a28c8d7d6b3,0.0
10547,4171241d16e9a640e4b80797b0105d2f,0.5
10548,e17d2c085a756a966686f5e7bf7c51d1,0.5
10549,98b68e7644600234aa8ef562f974f93f,0.0
10550,70f14f7aac767e30034b12149ce618cc,0.0
10551,09ad97376678746c4a5233924232110f,0.5
10552,2293e4a6e17be5cf831a9cffd546b35c,0.5
10553,c462e1c454b9f067635ae44547d2fe2f,0.5
10554,8eb4e0cf1eaf9b586b686cd469985f09,0.5
10555,278e8e62673b742003ae6c384f4e9b2c,0.5
10556,b2efed7f400357b133c134a39b55f98c,0.5
10557,8873dd8846ad738d2b171c5773381019,0.5
10558,caa2e12029da44e94f6b05a92fb1c7a4,0.0
10559,a4c93ba3708c50569a337918967bec99,0.0
10560,f6b12e81d8acb82d529e4944f0ec9252,0.5
10561,6f21d8c59c0f51b21e2a199b80df5f61,0.5
10562,3af4431b99dfd8236adfb0543f5ce21c,0.5
10563,8bf84b0e523ed550b8940a4d0a070c73,0.5
10564,559661ec35587e106f5d8eea5dfc76cd,0.5
10565,97e407c371ee4d516d70463421b4ee79,0.5
10566,fbe85e9e4f1f3292918fd19febd6bc77,0.5
10567,ccf681366f9582caca2c4296012d162b,0.5
10568,b7fc9664074097e84ecd1c865e725daa,1.0
10569,cc75070b8d96193534aa36a5ef0a9734,0.5
10570,e45792e9cca12348d9924b7e7314f9e5,0.5
10571,6d462fc7788c67e589423ff2e6ea7a43,0.5
10572,321ae3dcb60c2fd53a759a3b1b8f8a89,0.5
10573,245748c5ae0a448af3b7f451f69bd65b,0.5
10574,514118ceba965766566ec2336dbe47a3,0.5
10575,57b61d8b911ca8dd543d8fd6ee701c5d,0.5
10576,302ecf331762d0a97c7d30f7f165b175,0.5
10577,234c51d852eeab65d78fc8f372df0820,0.0
10578,0a3a029caa25cea42236cee751e7ff88,0.5
10579,dc82605f79edbcf995039a5c231399a7,0.5
10580,7bcedbd0e533a5df861c43eb7e33210a,0.5
10581,d0a8fde4b7eaceb65f3afc70a2864efe,0.5
10582,5947e7f1ae4dd4d31d650b461a0c7e16,0.5
10583,ed755309b20403d7702d61e21e66eabb,0.5
10584,fafd523faccdaa2bb820c3739b07f261,0.5
10585,63244d5699747677862f00b3ed2bec07,0.5
10586,3e183e7b7c2f8ac59017bd9c917eb6bb,0.5
10587,4e947cb9309c184b54127d9b126f199c,0.0
10588,9cfdcc950e2fc21c8fd3dea8eef79686,0.5
10589,7943f33d4cf0eac6156e9d6cf4193a95,0.5
10590,b91b7bfd5fc29acb518ebf70bd2524cb,0.5
10591,8668f8a20260ed9322db257f28d61854,0.5
10592,9c5a7d29fcab04acc800b37eeeb03398,0.5
10593,8d82c6c903e55ec83c64daff1183bca5,0.5
10594,873d85afe6a432d48f561133f1d532ce,0.0
10595,0e07a1ae5f22283a3fe795c03adbc9cd,0.5
10596,0f40f4c3602e835d290374bd40e0bba7,0.5
10597,82d8999cbdc9dac6c65c93eb45b2a6c5,0.5
10598,996cac5302c0032d0be869a62b565bd7,0.5
10599,cdb0c6f64482d2da8206805c8826420b,0.5
10600,fe6db06214d382c0ffed8803172c1441,0.0
10601,91251eb6cbc12e745df25e16f7fc24db,0.5
10602,f28acde8e2045a2f4af79e2838d476f9,0.5
10603,da8c1d069827f09a222bc633f1cfdc2a,0.5
10604,fca5ecf2aca495b9db269419b6def094,0.5
10605,cc0fd82a8725256b5369f1e6d828b2fa,0.0
10606,0a1fa8b7fea7531e96ac6dfd2ca8b8ad,0.0
10607,3a01afcd2f81f55f2df8391998f1e14a,0.5
10608,4a1f7dade2d424ecae96224f9de5c956,0.5
10609,cb313008d8d6b1c658323fac28e64426,0.5
10610,1ad2c028ed91ca2d4be98d2a6202b47b,0.5
10611,2dfd81c1a554f9ff4974159071d92697,0.5
10612,ab5e1cb2dacd6fdec662236062f0b414,0.0
10613,7823666ff19f4d282710a7f9c8fff15f,0.5
10614,202e7e053c5c1f32153726f93f2c9c0f,0.0
10615,89fc92d33cc6f7dfec1fa4027ef84fac,0.5
10616,5f2e0089ac53885a8dc98758cda0580d,0.5
10617,439cee4811f110379245e0ac6fd878e6,0.5
10618,a156ecdec1440be5c2c4d245761dc2a2,0.0
10619,ce2465b5fd8b0bf27b5848ef9f2bed2a,0.0
10620,b9f7276e6957c862d55020a2cd1bbd6f,0.5
10621,d9ffd67b32535840d14fe3e8a4eb9331,0.5
10622,3175eaf16d6e77cbca863a0f0f0d2f32,0.5
10623,130d0f913bb65ec9d3e9571c77d08925,0.0
10624,b479016e9816e51557498dcfd72d5a30,0.5
10625,98ff637e81df003a1cac5d749f89df73,0.5
10626,cb0a15fc106d9f8d31f73010b9ff513d,0.5
10627,ed93d1e108f8c1f86b5152d2b41f03a7,0.5
10628,6f7a0f074d45a1e64df0ea7d7579f0d5,0.5
10629,30bc2afbef6627b6753ba9a72d45368c,0.5
10630,fe2d7354375327e3443e206c7ee07e7b,0.5
10631,86b0d6075eea3139089d628cea3e1d2d,0.5
10632,e59e2a728f6581b360fca28a595b36cc,0.5
10633,75d84ec042a01ac852cc492c24aea796,0.5
10634,53fdd867aee24221a4c43af2f922ac3f,0.5
10635,340cf38e3d8c5bc6f7cc9b0d33e55def,0.5
10636,f1f6d0aac631dc826669a6f440c25607,0.0
10637,c7e3ff10dbb9c2b0011a17ebe4464cdd,0.5
10638,ad79d473e4b454f00660ce1c8a5ae217,0.5
10639,8c9640decec064c613feb6f634d108f1,0.5
10640,a3dbf50ea3aa262fe4afd4dfa8bb4bd5,0.0
10641,77eed11d0a6df96a057495bf8a13ba47,0.5
10642,5b1cf2d3faaf8638b850d0805bf78b64,0.5
10643,e6226755cc9b3c9e99354f1db6f3d510,0.5
10644,ebac09492fd0229f08c710bbc577a134,0.5
10645,1d0b79b776c20848535f56c824a2b00b,0.5
10646,030d7046ced7653b0a5c892690fea75f,0.0
10647,c99039ee99c3331e94af7481a22a69f6,0.5
10648,657a6e85adf15165dea6c44b82e339ec,0.5
10649,6e01d9e6919e44a2de163443deab6908,0.5
10650,a1178f187287508eac6c52504def7015,0.0
10651,cecb1a986aed58ab428e657b855897a2,0.0
10652,c9963ef6c5be5a410ac5de86329593a9,0.5
10653,1ea624ab4b655ed2100dbf622dba10d1,0.5
10654,88de97c0e0082473604fe7d37231ea81,0.5
10655,cee0f3f2db5c70fb8a9ac4734574a041,0.5
10656,9f5b9b3f51396199789afb4b2acfb8fa,0.5
10657,7e929c29f496aee0c79eebbfda44f91f,0.5
10658,5c13b76437e5aa85f74d07240d582e00,0.5
10659,eeb30eebbc03d055bb81ebdb8d426f89,0.5
10660,55990cb605df8d4e76640d84b853e1ab,0.5
10661,49e17e1f2de6cf067a6a68d4feb7ef75,0.5
10662,26614c77cf1b4b174210b61d7bc47b5a,0.5
10663,d338eb8178cd2ff579148872a1ed706b,0.5
10664,4987b0fd78bf392f220918de0f659dd0,0.5
10665,2650406646361b92279db6e076536eac,0.5
10666,e25cde9521a552d720df70a55d84f927,0.5
10667,1390ccc96ca1707bf2299456a44de66b,0.0
10668,41a06c7a643587ab5411a66b024aba74,0.5
10669,0ede7b9e1e3ee03ed042ff39c8c0fee8,0.5
10670,4ee5e96948e012e2658b9dce80e8129c,0.5
10671,c7663e34bed3db79482b8042e2735e13,0.5
10672,7391f378e1371a8d23851171210f55c5,0.5
10673,00f1102623d5359d54b7c45098748b44,0.5
10674,8f90d986a70f090a5dcdb58cfcdb9528,0.5
10675,27078342a68e212b1951259044e1c7bc,0.5
10676,f3e187645f05f422802bc67cf74860f1,0.5
10677,c482c1a84d2fcb294f99b3a8a63021c0,0.5
10678,c4b80682f084354833beab3830f8e5ad,0.0
10679,ef8e5add7163ce057fdf9a40b2cbed05,0.0
10680,2207d499cda6d32af0b755cb36f66f1b,1.0
10681,966e0748e62490297f7c421f416f8337,0.5
10682,7a141e2d4e1972766c29cf8292533075,0.0
10683,1033b991e2010e5789cf82fc3dfe5dab,0.5
10684,8dc2ca974deb78c9d099f4865c3c7e86,0.5
10685,9b69ba9e6adcf6a462c7477ad7869892,0.5
10686,25976270975686c91489d5abd5cf39ce,0.5
10687,6f2f9ce1e26dbf0e5a9a304568d3691f,0.5
10688,c48e4c1b731dbef3a432ab6eaa3484b9,0.5
10689,84e9f657fbf6499d68ad8731dcf094b9,0.5
10690,52709247994921407fd17b1ca7ed8528,0.5
10691,8da1ec292327a3482d21e3a1a56aa210,0.5
10692,05500a252cf03bc01b255a856841d6d1,0.5
10693,1bddfce1131b39443e96ff95fbcf1685,0.5
10694,7c550e34767b76ded7be0ebab7aef6e7,0.5
10695,c72cec0106d62043ff8e0a068a9a4603,0.5
10696,2359469c3b6f64c8d01650eb7ed8bd8a,0.5
10697,8406aa6d311ae252d666e710f8b8ef69,0.5
10698,7190f3d45fc88b9b8deff780f218c108,0.5
10699,1e19917a8c8d8e64c8cf677956661479,0.5
10700,309304de62bcba4a060a1f6e89608c10,0.5
10701,8670928d1b29a9e0840ed071d4a09dab,0.0
10702,ca972bc6583e2782b3b68f4aed735c2c,0.5
10703,3b7e31ae312cbeb85fe3b7d468152cb8,0.5
10704,41cbae3380327abda0d442a0f8a7d36a,0.5
10705,6ee41d324bbf1e1d772cf85efefeae3d,0.0
10706,5f07ba40ad15672055629aebcaf4e020,0.5
10707,a08d6f7fb75064b95fccb0869403d9ea,0.5
10708,0eae8c23c4ccfba82ae9ee16ac7c229c,0.5
10709,aeed31aa16b381b3d87834759b85525f,0.5
10710,bdb968549b508031f444f78e4769017e,0.5
10711,cce6148b90d565f11c9223c7f97b6c41,0.5
10712,9cf03bc92f96ad7163c6a44423a2bdde,0.5
10713,216ae62106bbdb9d721efa1426631fc1,0.5
10714,5e3cc4da17061351431ddec983807217,0.5
10715,fd1af7cea557c4bca6fd1b9f6a7e67da,0.5
10716,9be6fb1ccf4691ac8532e6eca56517bd,0.5
10717,04bfd090110cad0f3a6ca94eb40d131f,0.5
10718,51db7850629f5107be4b7d400529a1af,0.5
10719,b18873a7e9783218d89d46296e3809ec,0.5
10720,ad048f62960bc9a6ae8c444dffabd180,0.5
10721,7bd42e1e9ffb8fae88897061c1be57f2,0.5
10722,57692af588ac85f2a3e02d425ac84a58,0.5
10723,d61220ac4175f216004cbc8569bee941,0.5
10724,5cc75f164e814d5bdef29e3ad4614f10,0.5
10725,d0a6678e44ce497ddb7071429a1782cc,0.5
10726,06240917e88545ba411c0a14bbf48b93,0.5
10727,d6e05a65e558ace467a3a9df1040354e,0.5
10728,6556b5789c6d589b3e2d060e1106a4ff,0.5
10729,f49f2f810794f9b780a18241b5db8ed0,0.5
10730,a4b27962644e0b11176f1d21ba5ff0d4,0.5
10731,7d08ad624de5fab4e51a1d0a9f856d41,0.5
10732,925d89a5dad87b8236faf585e52fb236,0.5
10733,694ffb476e60bb30c5c6fd45db7a4c87,0.5
10734,72f901e3a46b885dcdcc629d2b5b5ee0,0.5
10735,ea606d02ea2081a774e5bee6049ddf2b,0.5
10736,7d72bdd893ac679b00050c7a4191f6b7,0.0
10737,72f84fd8ceae2ec70dc50b2a32dffc8f,0.5
10738,3c12148c8d2231b0bfb467d367c355e9,0.5
10739,62a3e720c45a1d5b739a7634754a601f,0.5
10740,fdf30dfdfd0f6239122c2dd92a69dea9,0.5
10741,8ef02bf0eed3b76e57ef0fbc464a7f58,0.5
10742,311ad59d6a0f271749414b5f51d3e7ae,0.5
10743,2f748cca4715fc18848912a5d754dc6b,0.5
10744,e960a11403f2a378ef54daf505e363ee,0.5
10745,c504cf3704425518c767b5cb9c4003d9,0.5
10746,2d46d5a6f906ab353a533be5322e2752,0.5
10747,fba654dbf375e45945f99acc96e0f665,0.5
10748,d3bafd7e216d79e5d26488cd664ab161,0.5
10749,0fd5e11c452a0d016bbe48abf5fcbd05,0.5
10750,85752c91ad5559c92a91ec3589c2f05e,0.5
10751,056cf203bd4e90d489af648af2eb1b0a,0.5
10752,a5bc98f8f8a7b12c728b5c8e6b98f929,0.5
10753,4d880e94c25669d395e9b502d745b7fd,0.5
10754,9c56b944a5f6897a7baa18a62671b781,0.5
10755,b4123f4da1cc7bf8360e1f51a891d7fc,0.5
10756,64cf101d2a27c24f49b7d17a11721c61,0.5
10757,2a96c366c95fbde30f72d3be937ea73d,0.5
10758,7fa6522f8659c12c4fc24b4a5cd2aeca,0.5
10759,7a382c3b1c3147414b97b2954467e1bb,0.5
10760,f7bba8e2c4c4cf4f2f95cc39c922fb91,0.5
10761,05e3326b4524021282a2833138ef8751,0.5
10762,de86727b412872491470e0345d9ffe1f,0.5
10763,54da2e197a0c5726ee31fc94a29a6292,0.5
10764,b267291290ebccfdd80b4b3779c374c7,0.5
10765,3e00867aa0d4cad2cdffc4462889fbb3,0.5
10766,4173af24ed04c96cdf8ee492ccb78fa9,0.5
10767,96fc39724a3881903dfefc58944164a5,0.5
10768,9e7aff8ee24ecb8496d433d2988bd43a,0.0
10769,08d36e6ca597365ac2c11d5187d7c4e3,0.5
10770,a1763ee0591df13ef32d1ddb20e8a959,0.5
10771,e79a6647d658ab01069ea2d23008f0ab,0.5
10772,97e8c8ce3613c7743dc23893d9fe1f19,0.5
10773,c6750efa892b5d59071641e8030a5132,0.0
10774,8c704801ba6be198278c5cf5447f03c7,0.5
10775,5175e6cca0b7c2351500360b0a1001ca,0.0
10776,573798b5fef375e38c6dc73fba909920,0.5
10777,36d94f7dc2c82712b3ee38a067cc697b,0.5
10778,5784c4771548e629792bc4d9576356c2,0.5
10779,63ac41639fe067f075639f8adcd2528f,0.5
10780,2d56000126fb3f5828a123f530bf4450,0.5
10781,2e8d0333617e9161535ed4355bd227f4,0.5
10782,56be6bd0f273a6ea0ec786f2388780ed,0.5
10783,9ffcf1271df24e49146bca0a11fca581,0.5
10784,976ece712ceecc62b919dba0e9429775,0.5
10785,ffdaebedb8b1344a4f3c549794f48bd4,0.5
10786,32e6e43514b43b5b46c5d5639cd09635,0.5
10787,c732529fa20167b50080feaf84fee0e2,0.5
10788,f379bbc5714ba928f57905fb1ba4f6a7,0.5
10789,dbfc926867cf8d4d6970d2f6abf4c1d5,0.5
10790,708ecf4e1060074faa3064516668567b,0.5
10791,842ff7f4d67471311942aef69d5c40d3,0.0
10792,4e6e7d9b443064404fe4cdd07c7f9861,0.5
10793,b701b2a96b34fe1c8aa8dce57966e60c,0.5
10794,4423e91e95c8ddc6d2b4a6719f99f457,0.5
10795,f2dda3c9ea3883345e72e818234fb38d,0.5
10796,05160b1b26596fb137a73c273c5af243,0.5
10797,7843f05f111cbe818073bbebd0ef6dda,0.5
10798,9bbdd3491407679d30ff7e40ed7b2ce5,1.0
10799,e9b7249e7dcf24031aed8320f1816f9b,0.5
10800,3471551020cb92cf65edb59ee9a4609d,0.5
10801,d88823ca6a220576619be50545f050ea,0.5
10802,9bc21235b5fee5f0f2c1fa0e4da545e1,0.5
10803,1869a462c30eb0f2eb100eb8f7f5ac11,0.5
10804,c76e05498e57fbbdda6c658b74e95b99,0.5
10805,99ef608f3e7d70e126e8d01fa37a9a57,0.5
10806,907d20e00ca2a0d77c43c95d3af48b3e,0.5
10807,5f1fcea07bf60efc792244311300fe05,0.5
10808,8028aa14f2bbb4a59cd8f09daa1bbd39,0.5
10809,200c7b2d8595da854686714f5b8d2d0f,0.5
10810,2f7d6104b9e675693de8981ae892ffd7,0.5
10811,afaf8b72f44e8d6929ab875147393973,0.5
10812,bf781d265cdaba88a17254f1ffa8c1d6,0.0
10813,0c4bafc512da8c8ce14b03faee34a3b9,0.5
10814,7846a55e0708ba5a5b019ec0ba8e9468,0.5
10815,9bc563a250aafbdeb499759f8d39943f,0.5
10816,b8ccbec5df706e09b8385537a9584372,0.5
10817,c83c7c9578746c5aa0ce2e8593e52539,0.5
10818,42a0c3ed054ff739dd2d9b38d1f7f75d,0.5
10819,652defb793f9d2ec2cc62f8aa7b34a0b,0.0
10820,1146ff1a0749c8fff5271d42738823d9,1.0
10821,6302fa480c295cc464a1c1865145e2cb,0.5
10822,d2041defe176649b4cd350c048ffc170,0.5
10823,6338fcc2e2c148f3ae132a3ac707fc5c,0.5
10824,e37198b9bd37dbe038ede8d79381481f,0.5
10825,61e1916f3c470c1e28c5c68d7a160990,0.5
10826,3130894c79b09f67217a9c7dbb573ece,0.5
10827,932ae2c71d8d36af551f7088e0001a1b,0.5
10828,d4b390731b61803525424db08d90c6db,0.5
10829,0448d482e808a5e2f300150cc6a0d589,0.5
10830,1f01a4fb4793e3bed6036bea81940f8f,0.5
10831,5dc5555f7312158b1a470945c4c8319e,0.5
10832,11de97528d42b0667045ec945a803698,0.5
10833,5e664fac847f5925124c6a942dab06ab,0.5
10834,9dca29931bfda5beeaf7ab5346420418,0.5
10835,b60e0d4e93b53b83dba8b07d6acfbdb3,0.5
10836,41b62c8d52be360fd9e59a1ba2890a7a,0.5
10837,66da6cffcba2f16bb39d15f1e2f849c8,0.5
10838,26797a184df80b0b9d4e2ed121cb1e60,0.5
10839,0b1fa49f3a8f6f25b4f3112686a081a7,0.5
10840,7fb25e1de95302cce30077d40219999d,0.5
10841,7e6d8b47fae2ccf1e747fe428a847990,0.5
10842,aeb756684321d9a346f86f9ecbd07201,0.5
10843,251afbde62c80a0b1ac75ef2bd40130a,0.5
10844,1d9273867c35521eea8413aa17158e22,0.5
10845,6f0acdaff4d6ebbea11086c34e2ff57c,0.5
10846,354397f36bb543359f6a137bb5670afb,0.5
10847,550d68064e967aa30527896e966e7180,0.5
10848,754e548e647225461227f2d46798ae5b,0.5
10849,f68caa275024d1f14473e5193ca091ec,0.5
10850,57c21a52c20ddb2bf3a99f6e31818b50,0.5
10851,357f6643dd481ecc85d6f45ad18009e5,0.5
10852,43c8a207191d02147dfd0f1f632a6a00,0.0
10853,f1217f0b8ecf0ea3ededd975f07ede4c,0.5
10854,06a485c64cc7ee349ad4cc59b20ab672,0.5
10855,4b3b86aac4c3920bc0fccb1450682944,0.5
10856,c21661057c4dd57d50803748bcc0100a,0.5
10857,01a9300a500cb82449e8f98a9da09f59,0.5
10858,83024a769cb59455edf90a08d5cc6c5e,0.5
10859,9326183b43d67f70541d21b2225ef748,0.5
10860,17b7fbbe8f60fce5698b4f127cf365e2,0.5
10861,39cd9653e8354d2b625edf9eceb10f09,0.0
10862,0479a4b4597805da77d42d3d254d4aa1,0.5
10863,e457903b347cb253398daa813eb167e1,0.5
10864,4462f5898a1b00fedff9cdef90a7fe26,0.5
10865,25435358270b57f320d54d05b26c14ba,0.5
10866,0bfcf562f3161403e03dfb416b0cd1fd,0.5
10867,05d2941614d60fef05357cd773d08f34,0.5
10868,050221844b72a4bd85088c13b8223159,0.5
10869,fc99d2897e5006b36a2d1d02e93bfdeb,0.0
10870,67bfaf53fecdd0da26984860c7d644a4,0.5
10871,25ef358aac14d6eed28a362815caa200,0.5
10872,1af1ef72cef7603c79f141751b1bae15,0.5
10873,dfa4c8538ead702cfa029608be987cc2,0.5
10874,5270f0831341a60a53c75129a4ffb38d,0.5
10875,8b7141965b05b06f96a4ca3b58c1445f,0.5
10876,817aa641263b464502e77b57e5f2415d,0.5
10877,3e3983e347f2522abf16556b2d030c12,0.0
10878,8d1940d8ba0590fcec974756e24ddd5d,0.5
10879,4507a3f30eec85e8efca5bed6dd77492,0.5
10880,0d7b0f2139db6afd379806b2330a5591,0.5
10881,384dcf572417a70899a4f86145389d62,0.5
10882,d3dcd29e15ea8811df47c256173be88e,0.5
10883,ae886de25e65336906f76c9d16f127be,0.5
10884,aee2fde28d2f8acbfa273a392350938a,0.5
10885,38536253001da406ecab2987e4a3ad74,0.5
10886,038be740229f3887dd9b18ede07bbe3c,0.5
10887,f758ed8768527984c88d3af7cec722ef,0.5
10888,9e389d3aabbfa1ac460a704e21fd85f0,0.5
10889,bf7193b99eb47f94801322eea03cc168,0.5
10890,f50fe0f12bb50f0288bbb2355603afe8,0.5
10891,c9af3a2c860653e7dd6c5a259d6f7fe0,0.5
10892,64a255541d2eb81628cbc79d592520a0,0.5
10893,967453d46b5a1058a2491888772ad0bd,0.5
10894,0fcf79f66392510d4044cc25c67830a7,0.5
10895,21dc2e236561c44bf433d42c4c48b4f6,0.5
10896,0d84097b3b1b642eb7a938990013a094,0.5
10897,511c22da5b5c75c120de652a90626683,0.5
10898,a386b5e8908a1e85fb9a092ff3a889ff,0.5
10899,131be5846b1576755a24175638ba88b9,0.0
10900,bd4edab634b2e83e71cc8ebe044ea507,0.5
10901,5fb4200fd401e9f7444c3ace7a6c164d,0.0
10902,8dae26541294d5671af0d7ecf7dc5e03,0.5
10903,c6128171d1d68bcf6e046c480b0755f1,0.5
10904,726e89c38864cb87df9d4b2ae0171d84,0.5
10905,de4ac207198b0ab766f3e3f9e284335b,0.5
10906,59e465143496864ab96c2d5632ac203d,0.5
10907,67584d5590d560d63b0eefae54d86311,0.5
10908,3df78c5c5f7da2f0aaf9a4203ac9237d,0.5
10909,c5df26cc198f4c5738198a565bb384e9,0.5
10910,00351ca16433d9fb686f045534628890,0.5
10911,3fbbb910be00b12c8a5ba968a3b2c8cb,0.5
10912,a7208db9e9cd8bf544004fe554a9fa83,0.5
10913,8f8c210fd6e2d2386317b5aeb6e0bfd2,0.5
10914,69e4afd82bea34b390e44597c1812942,0.5
10915,e75d8bddf1d5f2b9f30c27ba70b55552,0.5
10916,70017a1fbde2d78c25dbb8b9d8f5a35e,0.5
10917,a1e107e025f0d1e3c43587f4bcf7125b,0.5
10918,104754e2e4b0e180e0e246f63f806688,0.5
10919,8ff843134f226a0a96132a31b4f1c0bc,0.5
10920,44fa08edeb76294b2eb37c0afc345b52,0.5
10921,6f827d982546d089afa535ffba25d4c2,0.5
10922,d3ef23ee1b7d33a40dc73e514a3ee04a,0.5
10923,85447b3833f5d27cc6712347c85e46b3,0.0
10924,46f115f74aae3747d493e5a2bcd66a53,0.5
10925,b0752e3f5a275b4fe04c6fe99f40fe8e,0.5
10926,8be5536f5d99a20b7ada3c9a5548e0c3,0.5
10927,8091f07dc4643ce11e8d8a38216fb219,0.5
10928,2873ba5bd9cff76b8318cb7f0de255ca,0.0
10929,63718e68b3e5e4476874ab0cec4ea19d,0.5
